LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT_DEV,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT_DEV,PAY_AMT1,PAY_AMT2,PAY_AMT3
40000,2,2,1,43,0,0,0,0.038621661,36415,37409,30019,0.136753515,1939,1399,806
510000,2,3,1,61,0,0,2,0.0115547,181733,192903,181801,0.364873758,17000,0,6508
20000,2,2,2,23,1,2,0,0.006941637,17538,16975,17651,0.415675621,0,1400,352
80000,1,2,2,26,0,0,0,0.288727009,60315,61650,0,0.577350269,2850,0,0
10000,2,1,1,37,0,0,0,0.577350269,5300,0,0,0,0,0,0
50000,2,3,1,61,0,0,0,0.010021184,38158,35961,37417,0.297045071,2220,2943,0
200000,1,2,1,31,1,2,2,0.014011331,29070,31302,29192,0.38254309,3019,6,991
140000,1,3,1,59,0,0,0,0.002836802,129684,130838,131910,0.09806433,6193,6200,10000
60000,1,2,2,28,0,0,0,0.004557748,60721,61452,59797,0.439442543,4000,1353,27826
100000,1,1,2,27,0,0,0,0.030220971,5552,4784,4743,0.290059184,1120,1000,0
30000,2,2,1,34,2,2,0,0.00607036,30082,29315,30369,0.316855953,0,1750,1025
500000,1,2,1,42,0,0,0,0.475707022,1131,0,157,0.516401845,0,157,2029
420000,2,2,2,31,0,0,0,0.013409637,50771,48196,46932,0.027827114,1862,2010,1700
130000,2,2,1,36,2,2,0,0.00466716,131989,128467,131073,0.293823811,0,6230,5000
360000,2,1,1,56,0,0,0,0.482597174,60206,7690,0,0.577350269,7690,0,0
150000,2,1,2,36,0,0,0,0.27984329,9788,6252,30244,0.389016127,6252,30620,2434
360000,1,1,2,33,0,0,0,0.290777107,845,-4,831,0.289264411,0,835,899
230000,2,2,2,29,0,0,0,0.110090725,157107,119402,78875,0.14361949,6000,3020,3000
180000,2,1,1,31,0,0,0,0.311673068,18710,45460,3700,0.513550024,45460,3700,0
160000,2,1,1,34,1,0,0,0.343193126,-49,-375,-1027,0.577350269,0,0,1630
250000,2,2,1,43,0,0,0,0.297717116,399,508,-3,0.534005094,508,3,24
170000,1,3,1,40,0,0,0,0.275522192,6115,868,2687,0.172659862,872,2700,2899
100000,2,2,1,28,0,0,0,0.005956288,95251,98226,98295,0.079037295,5401,3576,3754
200000,2,1,1,37,0,0,0,0.21096604,3660,16991,19200,0.153613682,17302,20891,7377
60000,2,2,1,53,0,0,0,0.080609644,55505,57374,35751,0.081691977,3000,2015,2000
300000,1,1,1,44,0,0,0,0.027847239,58137,51459,49737,0.117501941,3000,2000,1500
290000,1,2,2,29,0,2,0,0.242590671,22277,21451,2467,0.513776509,0,2467,200
30000,2,2,2,23,2,2,2,0.011263939,19674,21050,20414,0.288796985,2000,0,1934
340000,1,2,1,35,0,0,0,0.246273245,292302,88857,92068,0.065623274,3904,4708,3163
90000,1,2,2,31,0,0,0,0.008140592,34704,36426,35387,0.113392616,3000,1549,2000
140000,2,1,2,28,1,2,0,0.004536504,99215,96776,98949,0.289017044,0,3932,3717
150000,1,1,2,31,0,0,0,0.123176984,110921,64600,58158,0.189242364,3000,1500,1000
70000,1,3,1,47,0,0,2,0.0171817,62080,67523,68334,0.396641118,6874,2030,0
750000,2,1,1,41,0,0,0,0.108725348,184022,163441,92767,0.21003955,6817,2330,2705
200000,2,2,2,26,0,0,0,0.047347775,116070,111996,88327,0.101580333,5096,2700,4017
230000,2,2,1,39,2,0,0,0.010493315,183718,187811,176457,0.089615087,7236,5603,4187
180000,2,3,1,43,0,0,0,0.267345396,1473,22969,27315,0.113051447,22969,27392,13315
210000,2,2,1,40,0,0,2,0.279441541,2216,6142,1108,0.400799254,5258,0,1500
170000,1,2,2,31,0,0,0,0.040037819,136330,173367,160847,0.390450565,46000,10002,3046
30000,2,2,2,26,0,0,2,0.043237463,8009,10181,10064,0.510361529,2316,199,0
30000,1,1,2,24,0,0,0,0.004916844,28749,29457,29530,0.089132934,2004,2169,1260
90000,2,2,1,33,0,0,0,0.018046674,76395,79168,84904,0.117311335,4000,8000,5348
50000,2,2,1,30,2,2,0,0.004786789,29826,29068,29778,0.299275826,0,1496,1088
240000,2,1,2,28,1,0,0,0.577350269,0,1748,0,0.489468038,1748,0,14944
280000,2,1,1,63,0,0,0,0.118369834,4108,2219,4734,0.34065034,2219,4734,0
410000,2,3,2,31,0,0,0,0,0,0,0,0,0,0,0
30000,2,2,1,42,2,2,2,0.072032276,4641,7071,6811,0.50259666,2521,0,245
260000,1,1,1,40,0,0,0,0.126900206,524,248,552,0.345591281,248,552,0
30000,2,2,1,51,0,0,0,0.018962414,16883,17909,18920,0.107786038,1303,1314,691
10000,1,2,1,23,1,3,2,0.011479674,8679,8399,8101,0.577350269,0,0,1000
290000,1,1,1,41,1,0,0,0,0,0,0,0,0,0,0
150000,2,1,2,37,0,0,0,0.577350269,2195,0,0,0,0,0,0
30000,1,2,1,24,0,0,0,0.006510288,29416,30476,30386,0.068091304,1540,1447,1027
360000,2,1,2,44,0,0,0,0.013102572,347696,329864,322159,0.082430921,20000,20009,30000
240000,2,2,1,47,1,0,0,0,0,0,0,0,0,0,0
60000,1,1,2,28,1,0,0,0.288676718,0,3132,3144,0.289506631,3132,1053,547
50000,2,2,2,31,0,0,0,0.432520217,9514,2067,-6,0.44474265,2100,405,0
50000,2,1,2,42,0,0,0,0.577350269,1618,0,0,0,0,0,0
50000,1,2,2,29,0,0,0,0.070412209,23236,19132,15138,0.274573299,1660,1065,5000
10000,1,2,2,24,1,2,2,0.045254919,4231,5508,5271,0.305505046,1500,0,1000
110000,2,3,1,48,1,2,0,0.065820065,35341,24107,34090,0.525560774,0,11412,739
220000,2,1,2,29,1,0,0,0.290399379,0,3003,2646,0.147226289,3003,2646,1125
400000,2,3,1,44,0,0,0,0.053608919,120456,113855,87798,0.146175021,3557,2350,5700
90000,2,2,2,26,0,0,0,0.005842863,70206,71353,72707,0.008777272,3300,3168,3143
150000,2,3,1,48,2,2,2,0.049757994,84647,76858,62650,0.315360086,5950,0,10000
80000,2,2,2,26,0,0,0,0.01214912,77037,71799,75743,0.319690205,3300,5800,0
50000,1,3,2,23,0,0,0,0.045355787,7965,8404,10240,0.257724956,1500,2000,170
50000,1,2,2,33,0,0,0,0.00535383,48355,49715,49736,0.215293038,2140,1161,510
20000,1,2,1,38,2,2,2,0.054140792,6313,8625,8338,0.35587209,2426,0,1000
50000,1,2,2,29,0,0,0,0.081414058,10498,8238,6411,0.116903385,1345,1000,2000
140000,2,2,2,27,0,0,0,0.004427414,62986,64498,63093,0.088823118,5000,3000,5000
280000,2,1,1,36,0,0,0,0.18535535,4480,2120,1627,0.079910204,2120,1627,2649
130000,2,2,1,37,1,2,2,0.011446609,67612,65997,70604,0.577350269,0,6300,0
70000,2,1,1,25,1,0,0,0,0,0,0,0.577350269,0,0,398
470000,1,1,1,38,0,0,0,0.004855902,156454,152017,153651,0.001272129,5526,5484,5504
500000,1,2,2,33,0,0,0,0.026545061,134503,114682,124240,0.000269415,20031,20029,20058
40000,1,2,2,35,2,0,0,0.008926572,21072,20454,19977,0.053213807,1504,1427,1100
40000,2,2,1,45,1,2,0,0.005490806,40910,39592,40135,0.575776395,0,2196,4
50000,2,1,1,22,0,0,0,0.086346355,5856,8725,10000,0.214917258,3005,2700,7916
40000,2,1,2,24,0,2,0,0.144337567,780,390,390,0.333333333,0,390,780
50000,2,2,2,26,0,0,0,0.136657712,48457,44932,20024,0.138260316,1351,1561,628
310000,2,2,2,44,0,0,0,0.351947732,6571,1156,1156,0.100737383,1156,1156,1889
140000,2,2,2,34,0,0,2,0.016922967,27098,29832,29354,0.273864688,3485,300,2038
80000,2,2,2,27,0,0,0,0.177920208,36406,31472,10246,0.357592254,2000,5056,20202
210000,1,2,2,26,1,0,0,0,0,0,0,0,0,0,0
50000,2,1,2,23,0,0,0,0.017787944,18975,19763,21081,0.080863082,1400,1649,1000
400000,1,1,2,39,2,2,2,0.010136781,50747,49666,52727,0.577350269,0,4500,0
60000,2,2,1,36,0,0,0,0.178050023,57262,27275,22095,0.218132798,5816,1000,5000
160000,2,3,2,54,1,0,0,0,0,0,0,0.577350269,0,0,1690
400000,1,1,2,31,1,0,0,0.597290077,-166,-490,29186,0.521018111,1,30001,2128
450000,2,1,1,46,0,0,0,0.387745835,28205,3760,4148,0.094981782,3793,4148,2312
20000,2,3,2,35,0,0,0,0.038171584,10704,11352,13297,0.326611932,1517,2852,0
50000,2,2,1,47,0,0,0,0.010723457,47500,46937,44681,0.09663622,2700,2000,3600
200000,2,2,1,41,0,0,0,0.551368426,23570,735,0,0.577350269,742,0,0
160000,1,1,2,42,0,0,0,0.577350269,51997,0,0,0,0,0,0
60000,2,2,2,48,2,3,2,0.00795105,60717,59183,62075,0.577350269,0,4500,0
280000,2,2,2,30,0,0,0,0.300124181,3510,-32,4628,0.321615119,0,4660,2601
200000,2,2,2,28,0,0,0,0.577350269,1243,0,0,0,0,0,0
100000,1,2,1,56,0,0,0,0.016581876,96392,87986,89230,0.064852168,4424,3600,3000
10000,2,1,2,22,0,0,0,0.050888572,6579,7611,8926,0.293327078,1300,1602,0
80000,1,1,2,28,0,0,0,0.00579541,49740,48501,48117,0,2000,2000,2000
440000,1,1,2,35,0,0,0,0.003563562,421895,413687,420892,0.043077531,15100,16076,12445
500000,2,2,2,36,0,0,0,0.031324119,11168,9287,9963,0.120629224,9287,9963,17223
20000,1,3,2,24,0,0,0,0.03482777,14628,16391,18045,0.166666667,3000,2000,1000
500000,2,1,2,30,0,0,0,0.278827533,5800,7210,229,0.323233795,7210,229,3377
30000,1,1,2,24,0,0,0,0.370691627,8217,3000,0,0.500148566,5000,0,504
180000,2,1,2,32,2,0,0,0.236107419,326,2241,2579,0.23620035,2241,2583,326
120000,2,1,2,23,0,0,0,0.106790978,100904,91354,160932,0.230185297,6629,3117,1551
120000,2,3,2,50,0,0,0,0.044911304,149540,118675,120047,0.52486098,125000,4065,4000
140000,1,2,1,40,0,0,0,0.00991181,77356,80113,82083,0.03926936,4000,3900,3200
60000,1,2,2,26,0,0,0,0.023623058,23146,23868,26447,0.12339702,1400,3000,2100
10000,2,2,2,22,0,0,0,0.333333333,528,0,264,0.288675135,0,264,264
120000,2,1,1,39,0,0,0,0.132579348,51662,30285,24879,0.125988158,10000,6000,5000
70000,2,2,2,26,0,0,2,0.013073087,28986,30609,31301,0.096225045,2400,1500,1500
330000,2,1,2,28,1,0,0,0.327716087,0,1056,2006,0.328142445,1056,2014,0
70000,2,2,2,40,0,0,0,0.031516896,65059,65204,55018,0.124360157,3141,7000,5505
410000,2,3,1,48,0,0,0,0.285232038,6578,43564,16813,0.243317,43821,16865,11100
360000,1,1,1,57,0,0,0,0.079192571,2505,4070,3307,0.293270784,4070,3307,0
200000,1,1,2,28,0,0,0,0,0,0,0,0,0,0,0
20000,2,3,1,34,0,0,0,0.234915376,1030,4177,1786,0.233119241,4177,1786,1050
90000,2,3,1,49,0,2,2,0.004117027,69380,70886,69402,0.577350269,2800,0,0
60000,2,2,1,30,0,0,0,0.009140936,36082,37127,38117,0.031004142,1628,1618,1375
120000,1,1,2,34,1,0,0,1.882439469,-325,279,-117,0.577350269,1000,0,0
210000,2,1,2,30,1,0,0,0,0,0,0,0.577350269,0,0,830
40000,2,2,2,25,2,0,0,0.012782239,25741,26772,27794,0.054471647,1750,1772,2311
130000,2,3,1,42,0,0,0,0.039087179,105406,95012,83245,0.101849595,4349,3000,2410
150000,2,1,2,38,0,0,0,0.577350269,675,0,0,0,0,0,0
30000,1,2,1,39,1,2,2,0.0166885,22595,24928,24230,0.288675135,3000,0,3000
380000,1,3,1,52,2,0,0,0.009691039,390409,369065,375150,0.013076687,15353,14219,15022
150000,2,3,1,40,0,0,0,0.017331448,56690,58775,62769,0.134209331,3606,5600,2500
50000,2,1,2,22,2,2,2,0.027435605,41632,44069,37395,0.36870587,3509,0,1302
170000,1,1,2,27,0,0,0,0.061062258,17066,20456,24644,0.041239305,4000,5000,5000
360000,1,3,1,41,0,0,0,0,498,498,498,0,498,498,498
500000,2,1,1,38,0,0,0,0.053110362,238708,313903,323841,0.301370741,90012,28000,15000
200000,2,1,2,36,1,0,0,0.482877663,12099,0,1540,0.577350269,0,1540,0
240000,2,1,1,33,0,0,0,0.010003452,30973,32008,32889,0.081290554,1537,1418,939
210000,2,2,1,38,0,0,0,0.126008987,142,307,307,0,307,307,307
110000,2,2,1,28,0,0,0,0.018348708,66831,62435,59977,0.018758913,3021,2800,2710
10000,1,3,1,46,0,2,2,0.075263658,6277,7019,9557,0.374231744,1000,2819,0
180000,2,1,2,34,0,0,0,0.577350269,1599,0,0,0,0,0,0
50000,2,2,1,41,2,3,2,0.004390244,29463,28715,28950,0.305505046,0,1000,1500
180000,1,1,2,32,0,0,0,0.032029807,63461,54673,53358,0.002906503,3018,3071,3042
40000,2,2,2,24,0,0,0,0.107149439,38221,34975,19606,0.075316008,3107,3000,2000
50000,1,1,2,25,0,0,0,0.10675309,910,1597,997,0.31126569,1607,1000,0
200000,2,1,2,29,0,0,0,0.117608388,390,390,192,0.182706528,390,192,140
120000,2,1,2,27,2,2,0,0.577350269,500,0,0,0.577350269,0,0,41150
90000,1,3,1,62,0,0,0,0.143528103,98784,52485,46978,0.529849283,1050,47003,1680
130000,1,2,2,32,0,0,0,0.024010317,65599,63875,57122,0.057735027,3000,3000,4000
120000,2,2,2,48,0,0,0,0.00683356,72528,74047,75564,0.015804592,2680,2741,2933
350000,2,1,1,46,0,0,0,0.078152805,102060,86242,63012,0.20643687,10069,5631,20036
200000,1,1,2,28,0,0,0,0.356619131,778,504,3724,0.401611946,506,3742,447
80000,1,2,2,26,0,0,0,0.012382819,76158,81858,80337,0.122450941,8000,5000,4000
50000,2,1,0,45,0,0,0,0.577350269,4736,0,0,0,0,0,0
20000,2,2,2,46,1,2,2,0.011006605,15481,16537,15979,0.310880914,1600,0,1000
90000,2,2,2,31,0,0,0,0.022484416,23418,24443,26695,0.327129348,1408,2660,0
160000,2,2,1,34,0,0,0,0.047656054,5283,5920,6999,0.085988338,1500,1200,2000
50000,1,3,1,41,2,2,2,0.030502229,31303,35716,30087,0.454264547,5700,0,1000
220000,2,1,2,30,1,2,0,0.288004138,29007,23428,339,0.304202674,0,339,500
70000,2,1,1,29,0,0,0,0.002783441,68532,69475,69582,0.027354473,3300,3100,2800
30000,1,3,1,52,2,3,2,0.011077331,31521,30749,29506,0,0,0,0
80000,2,3,1,46,2,0,0,0.085705878,58934,52253,34721,0.285551282,2254,2086,19
10000,1,2,2,23,0,0,0,0.236678066,3072,2529,390,0.383004419,2535,390,9478
80000,2,2,1,46,0,0,0,0.083591452,4742,3913,6383,0.43027368,1277,6387,102
50000,1,3,2,25,0,0,0,0.052164382,45943,45922,34514,0.186697856,1818,1400,472
60000,1,1,3,47,0,0,0,0.272682709,49689,2497,59271,0.516288911,3007,59274,1500
50000,1,2,2,41,0,0,0,0.012172112,40710,42736,43751,0.122468182,3000,1729,1597
80000,2,3,2,26,0,0,0,0.007791869,78513,76475,80131,0.090507217,3000,5000,3500
120000,1,2,2,32,0,0,0,0.014477305,113650,105592,105428,0.115442181,3999,6025,3069
80000,2,3,3,60,0,0,0,0.197694009,30959,15774,9365,0.218456964,1458,1230,250
110000,1,1,2,33,0,0,0,0.094817226,111249,111480,64237,0.101835015,4000,2800,2200
140000,2,3,1,51,0,0,0,0.007281864,58213,60764,59949,0.152911881,3500,2000,1447
50000,2,2,2,22,1,2,0,0.033267169,5139,4911,5924,0.289692954,0,1102,1000
50000,1,3,1,38,0,0,0,0.003423859,44837,45385,45763,0.106779214,1871,1852,990
320000,1,1,1,42,0,0,0,0.017765633,19252,21351,20819,0.168098566,4027,5048,10029
140000,1,2,1,38,2,2,2,0.005123467,131877,135309,131671,0.307777674,7000,0,10800
180000,2,2,2,35,0,0,0,0.035877789,827,669,785,0.191307479,675,785,1809
50000,1,2,2,25,1,2,0,0.025945707,21679,18566,19918,0.297380857,0,2000,1500
310000,1,2,1,36,0,0,0,0.099271296,52191,36758,29180,0.152440181,3012,5000,2000
50000,2,1,2,23,0,0,0,0.303296788,1300,628,4050,0.465950381,628,4050,0
160000,1,3,1,62,0,0,0,0.012289915,37615,38707,40460,0.057571878,1700,2400,2000
220000,2,2,1,33,0,0,0,0.220915508,9649,8300,1590,0.351514916,8300,1590,1341
140000,1,2,1,41,0,0,2,0.01773397,57607,60676,64072,0.293972368,4000,5000,0
50000,1,1,1,49,0,0,0,0.012100307,50430,46924,48351,0.088823118,2500,2500,1500
60000,1,2,2,24,0,0,2,0.010441205,57480,60491,57187,0.244745337,4207,1000,1690
20000,1,3,2,28,0,2,2,0.060507927,3515,4301,5075,0.288675135,1000,1000,0
100000,2,1,1,27,0,0,2,0.018301347,39056,43420,42417,0.394738572,5000,0,1500
150000,2,3,1,29,0,0,0,0.008265588,149278,142117,144947,0.028979775,3984,3825,3361
260000,1,2,2,30,0,0,0,0,326,326,326,0,326,326,326
50000,1,3,1,38,0,0,0,0.016934929,31304,33479,34617,0.08247861,3000,2000,2000
320000,1,1,2,29,0,0,0,0.431430539,838,4288,24495,0.33836575,4309,24495,5036
180000,1,2,1,35,0,0,0,0.042856352,95757,76696,77720,0.028448939,3400,2900,3000
120000,2,2,1,35,1,0,0,0,0,0,0,0,0,0,0
500000,2,1,1,41,0,0,0,0.170581924,5094,5626,1715,0.400566882,6000,1715,0
220000,1,1,1,32,0,0,0,2.154261401,8757,-2323,-3322,0.577011555,9,23000,0
50000,1,2,2,26,1,0,0,0,0,0,0,0,0,0,0
180000,2,3,1,56,0,0,0,0,440,440,440,0,440,440,440
230000,2,2,2,33,1,0,0,0.557080628,-133,611,19640,0.285811548,744,19640,13242
220000,2,1,2,36,0,0,0,0.289248203,4952,1734,819,0.237070593,1734,827,3750
160000,1,2,1,41,0,0,0,0.577350269,2524,0,0,0,0,0,0
50000,1,1,2,23,0,0,0,0.28872835,17528,17921,0,0.289089028,1000,0,940
100000,1,2,1,41,0,0,0,0.017368459,100284,90952,92840,0.176336881,3500,3400,8000
360000,1,1,1,32,0,0,0,0.117699718,2708,5562,3906,0.127542263,5588,3924,8454
160000,2,2,1,38,0,0,0,0.007221629,6000,6000,6228,0.007221629,6000,6228,6000
100000,2,1,2,25,0,0,0,0.436583944,9424,1259,586,0.26874859,1259,586,3195
170000,2,1,2,24,0,0,0,0.07205601,171465,145196,110163,0.208332546,18500,13998,3760
80000,2,2,2,26,0,0,0,0.01842944,11284,10110,10859,0.540670882,1500,1000,56500
50000,1,2,1,44,0,0,0,0.060982188,38736,28402,28813,0.117501941,3000,2000,1500
500000,2,2,1,32,0,0,0,0.577350269,0,0,293,0.577350269,0,293,0
20000,1,1,3,47,0,0,0,0.031842479,16888,17928,20312,0.325280409,1616,3000,0
30000,2,2,2,26,0,0,0,0.021900761,14923,16277,17003,0.127293769,1600,1300,700
60000,2,1,2,30,0,0,0,0,0,0,0,0,0,0,0
360000,1,1,1,44,0,0,0,0.289761917,18295,3199,6131,0.133204624,3204,6195,7664
240000,1,1,1,50,0,0,0,0.00885879,52771,54522,55634,0.049168038,3000,2400,2300
50000,2,3,1,36,0,0,2,0.245928727,49212,49243,5112,0.48774668,5450,0,45554
50000,1,2,2,46,2,2,0,0.011996146,49423,48332,46043,0.38098009,10,2000,655
60000,2,3,1,29,0,0,0,0.032292713,59190,56704,48980,0.058118653,2200,2300,3000
210000,2,1,2,25,1,0,0,0,0,0,0,0,0,0,0
330000,1,2,1,42,0,0,0,0.288675135,870,0,870,0.577350269,0,870,0
90000,2,1,2,25,0,0,2,0.207680031,3407,10839,4788,0.341389305,10850,5,5042
380000,2,1,2,27,0,0,0,0.188997793,44986,109142,43758,0.54159963,70000,2014,1004
500000,2,2,1,34,0,0,0,0.041848131,60278,56247,46940,0.034802734,1745,1635,2000
30000,2,3,1,35,0,0,0,0.027200772,23697,20523,20762,0.006226294,3000,3102,3008
50000,1,2,2,33,0,0,2,0.025134668,29616,34040,30385,0.359515925,5000,2000,0
360000,2,1,1,33,0,0,0,0.009905862,364367,365353,346416,0.079780865,14050,11992,8581
310000,2,1,2,28,0,0,0,0.249007623,3473,35890,29935,0.489477399,201153,20146,3000
60000,2,2,2,26,1,2,0,0.010210763,58603,58918,55709,0.078281997,2000,2500,3200
120000,2,3,1,47,0,0,0,0.029428237,118148,118593,101152,0.088980268,5033,5000,3007
140000,2,1,1,33,0,0,0,0.051829401,27234,20191,26276,0.43816962,1389,12000,915
220000,2,1,1,41,0,0,0,0.148737836,219198,114930,100749,0.145178211,5068,5000,2000
400000,1,1,2,29,0,0,0,0.057462644,31348,27887,38915,0.060519991,28102,39186,30153
50000,2,2,1,56,0,0,0,0.00618231,48836,48049,47060,0.115470054,2000,2000,1000
80000,1,2,2,35,1,0,0,0,0,0,0,0.577350269,0,0,19980
150000,2,3,1,33,0,0,0,0.087132796,21112,13155,14534,0.068256992,5000,4500,3300
50000,1,1,2,26,0,0,0,0.0041083,28408,29117,28764,0.05192434,1477,1444,1100
50000,2,2,1,50,0,0,0,0.010513454,50224,47178,48400,0.140093046,2200,2520,1000
210000,1,2,2,25,0,0,0,0.212306819,96518,35523,34809,0.101622212,1681,1409,886
90000,1,1,2,30,0,0,0,0.010097175,41789,42913,44388,0.040087141,2100,2500,2000
320000,1,1,2,31,0,0,0,0.27654597,1391,48556,49210,0.470940771,50006,3011,4000
180000,2,3,2,29,0,0,0,0,0,0,0,0,0,0,0
310000,1,2,2,24,0,0,0,0.083060867,165477,167227,103601,0.061494644,6000,4500,4348
50000,2,2,2,23,0,0,0,0.014407868,48529,44669,45684,0.009552783,1743,1758,1666
120000,1,1,2,41,0,0,0,0.004155291,113796,116467,116060,0.057735027,6000,4500,4500
150000,2,2,2,36,0,0,0,0.58242216,1374,-4,-4,0.577350269,0,0,6344
20000,1,2,1,47,0,2,0,0.217633841,8424,4310,16990,0.577350269,0,16990,0
180000,2,3,1,43,0,0,0,0.211356357,130500,47346,48176,0.52060219,47346,1678,1642
120000,2,2,1,39,0,0,0,0.004033053,114644,117110,117050,0.005446701,4320,4200,4200
100000,1,1,2,27,1,0,0,0.333333333,0,429,858,0.333333333,429,858,0
210000,2,1,1,51,0,0,0,0.577350269,1900,0,0,0,0,0,0
100000,2,2,2,23,0,0,0,0.001681374,85435,85957,86295,0.011243597,3143,3052,3264
120000,2,2,1,41,0,0,0,0.088832524,7877,11532,13695,0.227316419,11532,13740,2050
190000,2,3,1,54,0,0,0,0.396011396,88,-468,-1024,0.577350269,0,0,1580
80000,1,4,2,30,0,0,0,0.423312503,59292,13943,0,0.577350269,5009,0,0
70000,1,2,1,34,0,0,0,0.004737364,59841,60021,58476,0.250849847,2610,1366,414
60000,1,2,2,42,1,2,0,0.08574556,60560,56471,36057,0.042129263,2065,1988,2500
50000,2,1,2,25,0,0,0,0.144211405,8107,4895,12128,0.512798795,1000,12128,0
110000,2,2,1,45,0,0,0,0.048427505,108214,107512,82828,0.175116495,5300,3300,1700
200000,2,1,2,47,0,0,0,0.193806734,8172,20004,7737,0.170062347,20003,9189,8586
210000,2,1,2,33,1,0,0,0,0,0,0,0.577350269,0,0,25478
30000,1,3,1,50,1,2,0,0.00986062,22320,21674,22995,0.291822057,0,1685,2000
160000,2,1,2,32,0,0,0,0.35850405,1179,4042,270,0.524059286,4042,270,0
20000,2,3,2,23,0,0,2,0.028022964,13884,16344,15784,0.305505046,3000,0,2000
70000,1,2,2,42,0,0,0,0.007533384,66681,68768,69699,0.068888816,3768,2699,2660
260000,2,3,1,51,0,0,0,0.298818895,1821,7091,1546,0.420084058,7091,1555,37708
260000,2,2,2,51,0,0,0,0.006380985,200964,205714,208756,0.025883349,8000,8065,7000
50000,2,3,2,54,0,0,0,0.051433003,42659,35552,31512,0.052486388,1500,2000,2000
170000,2,2,2,26,1,2,0,0.014692166,16237,15692,17120,0.333333333,0,2000,1000
20000,1,2,2,25,1,2,0,0.015097553,15863,14498,15064,0.334203255,0,1157,574
40000,2,1,2,24,1,2,2,0.033936063,9958,12140,11653,0.421005848,2500,0,600
220000,1,3,1,39,0,0,0,0.133824695,192815,208365,88004,0.330655182,20000,5003,3047
30000,2,2,1,23,0,0,0,0.004211978,29336,30047,29904,0.160905024,1800,1470,3500
20000,1,2,2,22,0,0,0,0.013001819,17676,18833,19002,0.186987958,1451,1400,380
120000,2,1,2,34,0,0,0,0.222099822,67253,31954,16991,0.132229542,1954,1991,3730
110000,2,1,2,32,0,0,0,0.033111308,30852,31957,37051,0.38777763,1906,6000,0
170000,2,2,1,23,2,0,0,0.02385118,160189,150377,138779,0.068325189,5936,4584,4002
90000,2,1,2,32,1,2,2,0.005572644,32226,33255,32426,0.308905148,1839,0,1176
140000,1,1,2,35,0,0,0,0.577350269,2000,0,0,0,0,0,0
200000,1,2,1,41,0,0,0,0.007231982,23025,22369,23344,0.294398679,0,1400,1110
50000,1,2,2,27,0,0,0,0.005300897,46301,47731,46649,0.041731826,2187,1700,2000
70000,2,2,2,23,0,0,0,0.507543257,0,3999,44446,0.506836556,3999,44446,41
50000,2,2,1,45,0,0,0,0.311518742,49073,12630,9215,0.28868809,2022,2000,0
20000,1,2,2,57,0,0,0,0.005271484,20104,19887,19486,0.137483559,3000,1500,1600
20000,2,2,1,47,3,2,2,0.00707087,17772,18487,17892,0.296273147,1300,0,1700
200000,1,1,2,32,1,2,2,0.024585717,18726,18141,20838,0.577350269,0,3000,0
460000,1,1,2,28,0,0,0,0.101922795,17919,13041,9681,0.297393878,1500,9681,3284
140000,2,1,2,28,1,0,0,0,0,0,0,0,0,0,0
240000,1,1,3,65,0,0,0,0.292778763,4110,5000,0,0.288675135,1000,0,1000
70000,2,2,1,53,0,0,0,0.319847379,24645,0,14000,0.577350269,0,14000,0
410000,2,1,1,53,0,0,0,0.31340477,4213,187,7884,0.408927866,187,7898,1842
90000,1,2,2,28,0,0,0,0.006109031,91431,88920,88344,0.14709338,4672,4042,1748
260000,1,2,1,35,0,0,0,0.074338079,228,340,352,0.044411559,500,400,400
260000,1,3,1,53,0,0,0,0.157866966,3304,7378,3641,0.120228534,7378,3696,4726
200000,1,3,1,36,0,2,0,0.494331806,1762,881,24842,0.440114902,4,24846,5004
500000,1,1,2,35,0,0,0,0.197499117,4814,12939,19502,0.401623731,13275,19522,128406
20000,1,1,1,35,0,0,0,0.036612684,5745,6023,7053,0.223112948,2224,1171,500
20000,1,2,2,40,0,0,0,0.021509697,17068,18283,19424,0.202522579,1800,1600,384
20000,2,2,2,24,0,0,0,0.030618246,19096,20087,16752,0.364308437,1335,5000,370
360000,1,3,1,58,0,0,0,0.135669558,1351,554,1090,0.112033967,554,1096,780
20000,1,2,2,43,2,0,0,0.048722421,9286,10176,12298,0.328674932,1200,2300,0
30000,1,2,2,25,3,2,2,0.009825905,18585,19301,19702,0.295950404,1300,1000,0
180000,1,1,1,44,0,0,0,0.028469759,18896,20166,16995,0.375559891,2006,6995,282
30000,1,3,1,48,0,0,2,0.027832488,20817,23860,24372,0.165081194,3400,1200,2100
190000,2,6,1,48,0,0,0,0.012054431,146034,142003,135885,0.113382965,5704,4305,2800
220000,2,1,2,35,0,0,0,0.055419012,11636,11004,8392,0.048290996,3004,3392,4000
40000,1,1,1,37,0,0,0,0.107257929,12745,6889,8530,0.333518467,1500,3005,0
100000,1,1,1,30,2,0,0,0.001194026,85806,85195,85464,0.046812184,3100,4000,4000
30000,2,1,2,41,0,0,0,0.04334982,22346,26357,29043,0.235951816,8816,4021,2000
60000,2,3,2,40,0,0,0,0.002988961,35602,35911,36246,0.086803835,1654,1762,1044
80000,2,2,2,28,0,0,0,0.017374951,44739,46708,49611,0.111111111,3000,4000,2000
